"Key","Value"
"9de8e963-23cc-4c21-b412-1072ffc241b0","BUF Domain Users"
"8277e3e7-902f-4dda-8a98-7f3788834e65","ELS PER TECHNIK_Labor_24Temp R"
"3a91736a-33ec-4151-848d-8fdef583cf50","ELS PER TECHNIK_Labor_19Messmittel?berwachung RW"
"f3a7984d-2a15-4c9a-a766-45b87d79fd97","SRMW_Intune_Win_User_All-DEMAB"
"17263ff9-59d3-49c5-96ba-65541782357e","ELS PER TECHNIK_Elektro_Projekte R"
"ca74397e-4227-4c5c-af53-9591781ff059","ELS Function OUAdmins"
"f7db523d-5698-4be4-ad83-0ebe967aebc0","ELS PER ORGANISATION_Dokumentation_Dokumenten-Arbeitsverzeich R"
"6473f408-8a46-4166-a4a9-fe92abfa808b","ELS PER ORGANISATION_WarehouseLogistics R"
"cb5783b7-f153-4b42-be5b-a9e50385a8cd","ELS PER TECHNIK_Labor_04Berechnungen R"
"b6fbaa05-4057-485a-8bcf-0a2f6676a1a6","ELS PER EPLAN_EPLANP8 RW"
"0d18b034-58f5-45c9-b496-e3bf3a5f7f65","ELS PER TECHNIK_CAD_13_Austausch_Faurecia R"
"3377c293-ca91-4f30-aa92-7bd313ade2a9","ENS PER DEPT_Multivers R"
"909c82b5-cbd5-4a7d-b39e-63dff354824d","ELS OLD Produktion_Beschichtung"
"9d35c68e-ae85-4f88-bdc0-9d7b84f60a60","ELS PER APPLICATION_TIM RW"
"d252ea70-bc9c-4092-9485-eb246c72f6dc","ELS PER ORGANISATION_Qualit?tsundUmwelt_Arbeitssicherheit R"
"4994d6f5-f45b-4dbf-a9e2-4b7533701001","ELS PER ORGANISATION_Management_030Europe R"
"f4cc36ad-e02a-45e7-b7a5-c04afaa11243","ELS PER ORGANISATION_HHPBoard_100Minutes R"
"54d34a51-37d0-42ea-88c2-4e559aa1a28b","GLB LIC M365 Teams Phone Resource"
"ca8d754a-63fd-4ec6-91f8-2445b34fea31","ELS Function HECH"
"4010ec5f-5290-4618-9635-cd7acaf4b9d3","ELS PER TECHNIK_Productline_01Marine R"
"6ed2b62d-ad33-4c41-9779-c148322c6c0f","ELS PER OPERATIONS_3ProduktionsnaheBereiche L"
"72f66e77-46c6-417a-8854-6ba3f493748e","ELS PER ELSSVABACUS1 ABACUS RW"
"6938d5c3-9817-4ff6-bc94-d444237817be","ELS PER TECHNIK_Labor_22Bilder R"
"16010c80-8f95-4527-9d40-d23bb977f09d","ELS PER APPLICATION_TIM_FCTTIMWORK R"
"846dbe77-7c38-4dc7-9577-025a3a17bfe3","ELS PER APPLICATION_Handbucherstellung RW"
"088518e4-899e-4a4a-91f2-32ca72e1b468","ELS PER TECHNIK_RnD_IP RW"
"e8ce7120-86db-411c-b2ae-0df5a398049c","ELS PER TECHNIK_Labor_37Conferences RW"
"70893b74-4298-4a0f-ba06-a026123ed72f","ELS Department Pruefstandlabor"
"5438cd80-0824-4455-a5dd-40cd4e1d1ed5","WW HUG Global Project Management"
"acc202ef-0166-449a-9e3c-de663bd75559","ELS PER APPLICATION_ePlan8 RW"
"163ff671-75de-4eea-bff1-2de24488ea8d","ELS Function Director Finance Accounting"
"44405b1c-064c-4d67-bd88-20a732b386bf","ELS OLD Produktion_SiC"
"26157509-f955-4562-af15-99aade45a63c","ELS PER ORGANISATION_TransportLogistics R"
"1c489bff-04a6-4ea2-ab00-57771cf6aa3a","ELS PER TECHNIK_Labor L"
"907827c5-7584-4732-a97d-6c00338ca874","ELS FunctionHead Operations"
"0bf4177b-b2d9-4805-b073-a6becc9e2fb6","ELS PER PSP_Data R"
"29a77ddd-315f-4cd0-84ce-efcf8851613f","ELS PER TECHNIK_TechnBerechnungen_80_TabGraphRohstoff RW"
"1a221700-b12d-4ee8-ad09-254c06e6f37a","ELS Function Group Controller"
"d23d0c90-6234-4999-83f5-1e4ecf291a3c","ELS Department Globaler_Servicemanager"
"52b15837-1d19-4e7a-9525-91679a63b03e","ELS PER TECHNIK_Labor_32Kontakte extern RW"
"903bf132-f054-47f4-8400-9caa05d0c379","ELS PER TECHNIK_Elektro_Organisation RW"
"0ea3d768-237b-43fd-aa1d-d583be68cf76","ELS PER HECN_HUG_QM R"
"2311bbda-7999-48af-9e7b-ec13f39144e9","ELS PER PRJ_Konstruktion R"
"f25c0328-0efc-4dca-a439-526d1749c4fd","ELS Department CAD"
"bc335c8b-50ac-4262-8323-3bf880361342","ELS PER TECHNIK_CAD_11_Konstruktionsrichtlinien RW"
"4eb20086-baa3-4b5a-9815-d41ed816dc9b","ELS SP_Abteilungs-Seiten_PM_Dokumentation RW"
"00dd8ac5-c0ef-4829-9a66-3c073a7b11b9","ELS OLD Projektordner"
"3fc201d8-7b35-4db1-8ffb-27d1f4016322","ELS PER ORGANISATION_Einkauf_02ProjectExecution RW"
"67423b8c-727f-4e72-b121-fe2e8fed3483","ELS PER TECHNIK_Labor_03Feldmess-Projekte R"
"27c1b86e-17cc-46f2-9727-bf22e1228558","TRT Domain Users"
"fb923038-3a87-4537-a536-e502234df49c","ELS PER TECHNIK_RnD_Budget R"
"f6591d40-0bad-4052-bdc0-c7fc48764a7a","ELS PER ORGANISATION_Management_070WorkshopSeminar R"
"8863e5f6-6e72-4aec-8bf4-3069b21f4a80","TEST PER TESTDRIVE2_FOLDER_Subfolder R"
"eeab8e96-19f5-4a9d-8759-f5a0482b13b4","ELS Department Ceramic Substrate Production"
"2efdde04-59de-4731-8d97-99c89f22398a","TEST FunctionDEPARTMENT TEST1"
"cec1d461-9926-466f-8379-aff1b9f49df4","ENS PER DEPT_Management_6Marketing R"
"c97fba64-d281-4abc-95f3-5e747c6d6271","ELS PER VERKAUF R"
"5bb94fd0-a9cf-4aac-ae77-8c963071b7e0","ELS PER ORGANISATION_IT_Projekte RW"
"f30d24e9-0348-49f7-bd9c-17ad9cc21ab5","ELS Function Corporate Development"
"c9b228e0-ba6b-4c9d-99cd-1f1697cfba3e","ELS Department Keramikproduktion"
"9ecec0c0-1e8e-4140-8653-e347ecb26b10","ELS PER ORGANISATION_Qualit?tsundUmwelt_Gesetzesakt R"
"a4c501f2-e73b-4a7f-9168-d08aca2fda1b","ELS PER TECHNIK_TechnBerechnungen_30_TOOLS_MAINTENANCE_DATA R"
"6aae6780-60f4-4078-9677-e2600ba66bd5","ELS PER TECHNIK_TechnBerechnungen_00_ALLGEMEIN RW"
"477af99c-2bd8-4d73-96da-ccc221499109","ELS PER VERKAUF_003_OFFERTEN_001_Vorlagen_Auftragsvorlagen RW"
"7e8cb38f-9d83-4248-ac2a-21f62c174331","ENS PER DEPT_RapportSys RW"
"0c3052b0-f6ad-490d-8afc-7284c8a2152b","ELS Function all Terminal Users"
"04fac838-5356-4270-96c9-2ff291b87e75","ELS Computer Test"
"6ee1a320-de4c-4fbe-ba74-5cb15338ff6b","ELS PER ORGANISATION_Personal_LohnOutsourcing R"
"a5ad7881-9651-4004-9403-9ee21909a272","ELS Apprentice Automation"
"cfae32a9-87c4-4b35-a3e6-28dbda4bf3b9","ELS PER APPLICATION_Abacus_HEUS R"
"9d0f1954-351b-41c1-9244-d7120f8e00af","ENS PER DEPT_Management_11Presentaties RW"
"f2bd4bdd-95db-4fef-949c-af52de4b5e6a","ELS APP Datenbank_Produktkennzeichen_prk"
"05d3bd79-4492-4007-9fd4-b606ba02f8f9","ELS Department Marketing_Old"
"ad0d3699-bcfc-4970-a501-a6c9efdabe81","ELS PER TECHNIK_Elektro_Produktpflege RW"
"d4642310-3075-474a-9886-18ee7991e5a5","SRMW_Intune_Win_User_Normal-ITTRA"
"4dfaf437-dd7a-4730-bc22-517c9e618ce3","ELS PER APPLICATION_DBTypenschilder RW"
"6f3b69af-77a8-4c88-958a-1694e4c4f93a","ELS PER TRAINING_5_Weiterbildung RW"
"cc50245a-c571-4688-9a6d-dd1692466f76","ELS OLD Projektleiter station?r"
"fe197273-b2fd-4866-9f47-d0006d4ce5af","ELS Function Director Control and Components"
"8ae20c35-e197-463f-9abb-9fe09ddbe539","ELS Department Control and Components"
"8e64dbbd-68c0-4fff-9162-9bd5a24f55c8","ELS PER ELSVMBABTEC1 Babtec-Import R"
"e30d3335-a700-437c-9863-ff6fc7700949","ELS Department Quality Management & Audits"
"c4acbe7d-e456-4ff8-b293-64ff64b48604","ELS PER EPLAN_EPLAN4 R"
"9c588d5b-c1fd-454a-9cb4-52573d2eac47","ELS PER PRJ_Tools_Shortcut RW"
"93ce2596-c0a6-444c-b55d-46a3250ebaae","ELS PER TECHNIK_RnD_Zero Emission R"
"87cdbfbb-39ae-433a-b99c-5b0466b88eb8","ELS PER ORGANISATION_Personal_HEDE RW"
"7cea0335-20b0-4007-a44e-b4c0c468758c","ELS PER TECHNIK_Labor_33Strategy R"
"8e0e47ad-64eb-4612-a748-85820edd27ec","ELS PER ORGANISATION_Management_080StrategicProjects R"
"9601d4d8-a4e8-43f3-a065-35a53c621a81","ELS Function FAU-Procurement"
"d2b2f190-a102-4022-b187-62b6b7db8126","ELS PER ORGANISATION_IT_Netzwerk RW"
"0fa2aa4f-244f-410c-9733-da8e4a62b5c1","ELS PER ORGANISATION_IT_Scripte RW"
"3793c799-61f8-4f8f-9004-d8e61412d32e","ELS OLD Hug_EK_Thale"
"bed00d00-c39f-424f-8873-ed359d6797a2","ELS Calendar CSS Werkstatt"
"fd8a969a-a559-46df-be8f-809df9037818","ELS Department Beschichtung"
"c7b7c6ad-8341-4615-816e-2e093b94fd14","ELS DepartmentHead Testing"
"7a1e65ca-d4d4-4321-9a3b-22ba3da00f33","ELS PER ORGANISATION_HHPBoard_070Organization R"
"8a7f04fc-2b4b-49a6-9ec7-20dc1337a6bf","ELS PER EPLAN_EPLANP8 R"
"2f0b5725-359c-4f97-99c6-4858315999ce","ELS PER ORGANISATION_HHPBoard_080M&A RW"
"a1bbf28f-cac1-400c-9e24-17912645229d","TEST PER TESTDRIVE_FOLDER_Subfolder RW"
"80bfc06d-3cc9-4c9a-b06c-b416528067fd","ELS Labor_Messmittel"
"4321f67b-eaf7-4513-b143-a017361ff3bd","ENS PER DEPT_IT RW"
"13fb4a09-8db1-46ec-a16f-fa8e27826946","ELS PER ORGANISATION_HHPBoard_010HHPBM RW"
"8fc5153d-8548-4989-8999-601fd742de4b","ELS PER VERKAUF_018_Lehrlingausbildung RW"
"11991ecf-960b-40e3-9ba4-17e7e1d247a8","ELS PER TECHNIK_Labor_23Support RW"
"e880eb20-9b91-4080-8125-6c07d02aab69","BFA Function Service Technician"
"8d682091-1bd3-4fd5-af47-f4ec6b88a166","ELS OLD Physiklabor"
"303ddc0f-35f4-4f5a-9182-6ba45f34719f","ENS PER DEPT_Management_10NDAFrameAgreements R"
"697a5c37-4db4-4d45-b630-2f2e413a419e","ELS PER TECHNIK_CAD_01_Protokoll RW"
"1aa4eb95-9359-4982-922b-35584195e435","ELS PER ORGANISATION_Gesch?ftsleitung L"
"0b3322fc-b4aa-4487-bef5-91a4976cdf55","ELS APP Keytech Users Viewer"
"6d32e35f-3d94-4740-9b48-020f76533c13","ELS Function KVP"
"be5806d7-b55a-49c0-b68a-85c9f00f1a66","ELS PER TECHNIK_RnD RW"
"81274a3f-5d88-4fba-a749-269b294a37fb","ELS PER TECHNIK_CAD_99_Outlook_Archiv R"
"d56f3363-01c9-450e-8d8c-12f4958793f1","ELS PER VERKAUF_003_OFFERTEN_003_Offert_Auftragsvorlagen RW"
"a9c4bd72-bd6b-4928-9502-f2f79359c39d","ELS PER TECHNIK_TechnBerechnungen_ R"
"709acc1f-ee68-436e-a3d6-3ba20dcae2cd","TEST PER TESTDRIVE_FOLDER R"
"8f81a893-d8d5-439b-a39c-49b286be569c","ELS PER TECHNIK_TechnBerechnungen_70_SIMULATION R"
"710c7ba7-c2e3-4184-aecc-08b5dfe256df","MAG EX_SEC_Service"
"c6c32755-159b-4f24-ac8c-a35966ffa28c","ELS APP Typenschild_Datenbank"
"fd282764-0a0d-4c8c-b29b-c3b64fe5e31b","ELS FunctionDepartment Sales"
"c8f49b93-d6dc-4f6d-b778-5b8ed6e4c67b","SRMW_Intune_iOS_Users_BYOD"
"c48b68e5-a246-48d2-a4a2-daf2513cead4","ELS PER APPLICATION_SSD_Templates RW"
"bb140345-94b0-4029-a960-49c326e9b136","ELS PER TRAINING_1_HUGACADEMY RW"
"62a5d18c-5e45-4f16-b59b-e8a24f214710","ELS PER ORGANISATION_Qualit?tsundUmwelt_ProductConf RW"
"6d8c0d89-dcb9-4b7a-8066-5982ae9bd712","ELS Function IT-Schnupperlehrling"
"fce993f5-748a-4056-b784-975ba65680c3","ELS FunctionHead Corporate Development"
"f27b00e8-27f3-48a0-91f3-3846ed3d5495","ELS PER TECHNIK_Elektro_Spezial R"
"786379b6-ead8-4f72-bbd9-40e2c7e3e6ca","ELS Department Automation"
"cfb1bb25-f5e6-46ce-b0d8-455f9342cbc9","ELS PER ORGANISATION_Qualit?tsundUmwelt_Idea RW"
"e3353432-a0b3-4893-ad57-b9ef76a0e280","ELS PER OPERATIONS_5FerienUndPikettplanung RW"
"0e88a42a-b732-458c-a67f-90ab922e91f4","ELS PER ORGANISATION_Management_100CSO RW"
"61efa815-35c4-42ff-8543-61b640c58b5e","ELS PER TECHNIK_Labor_15Lieferanten R"
"ced6528b-f160-4693-bab2-1582391f0715","ELS Function all Apprentice Instructors"
"2d76fa78-eddf-4058-a5e9-64165cafca53","ELS Apprentice Service"
"bc40aab5-841e-47d6-a489-355e50544004","ELS PER ORGANISATION_Management_080StrategicProjects RW"
"304f7741-25d4-4ed1-88e9-fa83ffc022bd","ELS PER TECHNIK_RnD L"
"4005e78f-70e1-4ece-bcb3-b31c1c592b04","ELS FunctionHead Research & Development"
"8e9e6124-a80c-4410-9a98-c0fd61bbedad","ELS PER VERKAUF_005_KUNDEN DOSSIER RW"
"9abf252f-56f7-4bb7-acb0-70bac1c981c8","ELS PER TECHNIK_Labor_25Produktionalisierung RW"
"b09bca52-8890-4eac-8839-ed78c0cd3bea","ELS PER TECHNIK_Labor_17Vorlagen RW"
"7d181100-b7c6-40e4-8499-e2c78744c2c2","ELS PER ORGANISATION_Personal_HENL RW"
"9a6997fd-971a-4f0f-8930-51c8350d312b","ELS OLD Konstruktion"
"68419772-4f66-4400-bf8c-814a85855463","ELS Department HR"
"1181bba1-4c37-4f34-bf05-5167e1740cf5","ELS FunctionDepartment Quality Management"
"e2a84f99-df39-4d57-82f5-9cfd6b99150e","ELS PER APPLICATION_SSD_Settings RW"
"b8411aa6-a4f0-41d0-bc1b-012826808dae","ELS PER TECHNIK_RnD_Budget_PnL R"
"5225d5c2-ebc6-4a4f-9e52-a942a97442ca","TRA Function Sales Backoffice Assistant"
"5431c46a-142e-4b16-a912-107dcbf0930b","ELS APP ePlan 8 Users"
"7b65157c-2054-43f8-ba02-f289882bb8cf","ELS PER APPLICATION_SSD_CMD R"
"c1bb7914-72dd-4292-aa2b-c680ae09e376","ELS PER TECHNIK_TechnBerechnungen_70_SIMULATION RW"
"fe15ed5a-e0a7-4a07-89f7-f8421f5ef67c","ELS PER TECHNIK_CAD_11_Konstruktionsrichtlinien R"
"2e427bbd-1506-44d5-b329-05288fed2183","ELS PER TECHNIK_Elektro_Anlagen_bis_2001 R"
"ef9cd51d-037f-4c7b-9293-ca57b57fbe8f","ELS PER TECHNIK_CAD_06_Standard Komponenten RW"
"c1d15455-9499-4409-90ee-08185502b181","ELS PER TECHNIK_CAD_02_St?cklisten R"
"c1f0c9f3-e98a-4f88-94e3-d2b9801d851c","BFA Function AFO-US"
"96d47abe-ee88-4b0c-8ca1-a359db2dd54d","ELS PER ORGANISATION_Personal_LohnOutsourcing RW"
"92043422-51f7-4956-8c2e-e038b6d2a494","ELS PER TECHNIK_TechnBerechnungen_11_LAYOUT_FILTER RW"
"80a647a6-e4b4-4574-87a7-49eead87baf6","ENS PER DEPT_ScanFolder"
"468ca0ba-ffd0-4b6d-8788-41cf0104f77a","ENS PER DEPT_Management_11Presentaties R"
"a2d88919-fd10-409b-97b1-974ae58c309b","ELS PER TECHNIK_CAD_70_Artikelfreigabe R"
"2ec5ec22-57a0-4eee-8e58-0466612f1689","ELS PER ORGANISATION_HHPBoard_080M&A R"
"b23acb65-cafe-4ff4-bfd7-5f95afec1daa","ELS PER APPLICATION_DBBetriebsmittel RW"
"951531cd-5e97-4420-972f-3f3cb7424669","ELS PER APPLICATION R"
"c96df93a-048e-4890-8384-800748de5908","ELS APP Keytech Admins"
"637e721b-50c8-42a9-8412-4e30e5db8175","ELS PER ORGANISATION_Qualit?tsundUmwelt_Qualit?t RW"
"3d7339d9-9590-442c-b41a-ace2cde2bdf0","ELS SP_Abteilungs-Seiten_Entwicklung R"
"abefa452-ed39-4f42-b415-7dc48ca6eceb","ELS PER TECHNIK_CAD_70_Artikelfreigabe RW"
"27bf1479-11f3-4324-bcda-96c7fd917231","ELS PER TECHNIK_RnD_Processes R"
"9c31ccc7-b585-4d40-b327-fe488b5b34c8","ELS PER TECHNIK_03_Entwicklungsprojekte_Keramik_8- F-Projekte RW"
"8f274260-39ef-44f2-b7dd-7a9a4a3dba27","ELS Function Director ProductLine PowerGeneration"
"c2153110-b523-4d66-b153-9ae5726dc555","ELS PER TECHNIK_RnD_Digitalization RW"
"9afa1bb8-9601-4e1e-9de4-9f1d31ea21a9","ELS Department Einkauf"
"44497cb7-79f5-453e-9374-7394d04997ad","ELS PER ORGANISATION_Abteilungsleiter_KVPProtokolle RW"
"99e92839-bdb4-4745-9988-60b144aadf73","ELS PER TECHNIK_RnD_IP R"
"26233b71-5896-49ae-b547-4d16969cfa1a","ELS PER TECHNIK_Physiklabor RW"
"7173f907-15b0-479f-bf4d-3688a744c194","ELS PER ORGANISATION_Administration_Marketing R"
"07b7b492-6f9e-46f9-b459-a80cc42f10ae","ELS PER TECHNIK_Labor_01Messungen RW"
"7bc9a3cf-4107-4847-ac17-2d1f191655c2","ELS PER TECHNIK_CAD_04_Zertifizierung R"
"64b3f153-8176-4d70-ab89-4004820a18ec","ELS SP_Abteilungs-Seiten_PM_KnowledgeManagement RW"
"91748b18-c40a-43ea-86dd-ed68d76d7061","ENS PER DEPT_Images R"
"9ac6616b-9854-4a17-8e83-c896ff9d62b9","ELS Konfektion"
"de231a13-6045-4749-9d8c-a73ece8a2fdf","ELS Department Sicherheitsbeauftragter_Sanitaet"
"a3ff75a1-da74-40a2-8248-6e8deab25bc7","ELS PER TECHNIK_CAD_07_Plott_Zeichnungen_IMSC RW"
"3b013b06-b892-4cb3-a9a2-29481d0d28dd","GLB TEMP all Inventored Computers"
"aaf5a772-9d00-448d-984c-8f4717f762af","MBI HUG Function AFO-CN"
"8f8dc7cc-2832-4975-89c6-1286c7d9e57e","ELS PER ORGANISATION_Personal_DigitalSignature RW"
"88ca015f-2053-4894-a095-cb13fef49d3f","SRMW_Intune_Win_User_Shared"
"fd66abb2-3203-4fca-aebb-e26b63a64f4e","ELS PER ORGANISATION_IT_Systeme RW"
"5d293962-3d12-449b-8aae-8dba0d07cb3e","MBI HUG Department Project Management"
"cac3aed4-839f-49a8-9b23-50d171fe4037","ELS PER TECHNIK_Labor_16Literatur RW"
"1d2835a8-fd71-4ef1-99df-797a8419c3b4","ENS PER DEPT_Management_6Marketing RW"
"b6e9d3c0-2722-4153-9877-fb9d27fe24b9","ELS PER PRJ_CCIMO RW"
"cceb7466-ec1f-4162-99bd-c16a06b05a5b","ELS PER ORGANISATION_Management_070WorkshopSeminar RW"
"cc07f68e-9781-491b-92bf-dce4631bd4f3","TRT Function CAD-IT"
"edf480b3-660b-46f4-a2a2-da629a12039b","ELS PER TECHNIK_RnD R"
"6f7c935d-982b-4a65-9d26-e5542320719a","TEST DEPARTMENT TEST1"
"e4b6ffe4-00cd-4fde-966e-66fc19c9cbd1","ELS Function General Manager United States"
"8a6969d9-8944-4f3e-8445-011d04751e59","ELS PER APPLICATION_SSD_Log R"
"9c1ff3f7-8955-458a-95d4-64402566b10c","ELS PER TRAINING_4_Einf?hrung RW"
"d9ceee77-3ce0-4a5f-962a-6e373b51e6d0","SRMW_Intune_Win_Device_LocalAdmins"
"98f3cca0-1419-4f4b-b72f-a6ec2cd3ee16","ELS Function Hug Group"
"e2437b46-d39c-4fb4-9c4a-1daaa13f9f97","ELS PER TECHNIK_Labor_14Ausbildung R"
"c5c29286-bae4-46e3-a09c-c5f590b3db10","ELS PER ORGANISATION_Einkauf L"
"09985aa5-07a0-4fd5-a835-72bf747601e5","ELS PER TECHNIK_Apparatus R"
"8dff42bd-b91d-4630-87f8-4626ff3c12e8","ELS PER APPLICATION_SSD_AppTools RW"
"e9617da3-3257-476c-bda2-f08148b3fb8d","ENS Department Management"
"0c222646-813d-44ab-b6d7-7ad18b24c9df","ELS PER TECHNIK_CAD_12_BTC RW"
"a6ebd8a9-b3a6-4ac3-b439-8080657cefd4","ELS PER APPLICATION_SSD_src R"
"6e65f8ae-4bd7-4822-b80f-417857c4a607","GLB Teampass Admin"
"1bc6f92f-b9c3-404b-b6f0-517d72206474","ELS PER VERKAUF RW"
"bebc4fc8-7795-4905-b76d-c1feb49b5c67","ELS Terminlisten"
"3f4d84b5-061d-4823-a253-15651139463b","ELS Verkauf_Kader"
"0e94d50c-a516-4fc2-b720-f16355ea6152","ELS OLD Personal"
"8a347ffa-360f-4ac6-82d3-669a1d4a5e8c","ELS Function all Subsidary"
"c0d41e35-61f9-4740-8f28-8f47571bd078","ELS DepartmentHead Ceramic Substrate Production"
"f20ad1b4-6b67-4f7d-8e68-65e64791b4f4","ELS OLD Abteilungsleiter"
"f60e5341-f5ed-48ff-811f-e97ee89bae85","ELS PER ORGANISATION_IT_Netzwerk R"
"3e8ab549-5ee2-4a31-b3b4-85c4b49dd6eb","ELS Function FAU-BTC Support Automation"
"048d6aee-98e5-4722-93fa-7a3ebf8dcb2d","ELS PER HECN_HUG RW"
"9d8327f5-c056-4e1d-8637-ae4d7f09061c","TRA Function AFO-IT"
"f7b23d96-56a0-41a8-8d88-a5041e266e0b","ELS PER TECHNIK_03_Entwicklungsprojekte_Keramik R"
"284a3715-3814-4e17-a696-66d5eaa6e5c4","ELS Function Product Managers"
"114836fd-744c-498a-be52-20357bc712a1","ELS PER ORGANISATION_IT_Server RW"
"fe0639de-2af2-4105-aa1b-7217325cf36b","ELS PER ORGANISATION_Personal_Versicherungen RW"
"875745eb-b6cc-4394-91d5-ce85027457d5","ELS PER TRAINING_2_HHP_Fundamentals RW"
"017521cc-2f12-47e4-8ff4-2683c0465511","ELS DEP Metalwork Engineering"
"c1471927-f1fd-443f-a724-faa02d11eaa7","BFA Function Sales Support Speciallist"
"4a1972c0-fa6e-4163-9b49-178bd9a59e19","MBI HUG Function ServiceTechnician"
"4e6d0999-0458-42b4-9cd7-b04a1ea9756b","ELS PER ORGANISATION_Qualit?tsundUmwelt_z_Archiv RW"
"7e1046aa-3135-49a9-b7c2-835b5c941d65","ELS PER TECHNIK_Labor_32Kontakte extern R"
"6c67fd91-d6a9-47fc-b80b-c0198d6a7546","ELS Department Konstruktion"
"16a228a6-c473-46f9-b2fd-648ce451145c","ELS PER TRAINING_3_Strategy R"
"a6ef9453-d7fe-4d22-91e4-adcf24642532","ELS PER EPLAN_EPLAN4 RW"
"3a0d2717-9e17-4c54-b4f6-1ca2a8b47353","ELS PER ORGANISATION_IT R"
"b37079ef-659a-4a52-ace1-d39390f5700b","ENS Department Administration"
"faeec75a-9216-4864-b985-8f90922723ea","ENS PER DEPT_Management_3Service RW"
"75174abb-8d93-4a3f-a3e9-9cdcec2da932","ELS PER ORGANISATION_Administration_IT RW"
"8124ebc6-3fa0-4394-aafc-5e02d46fab1c","ENS PER DEPT_Management_1Rapportage RW"
"de10126c-7ceb-47bf-8d73-6d77958a2559","ELS Calendar CSS Editor Access"
"d5c39608-c859-418a-90e1-d24407c7618b","ELS OLD Elektro"
"5072c1df-3202-4c42-aca3-7b8bc3fca493","ELS Function IT Intern"
"2b0c80d5-2e32-49ed-a032-f7205432205b","ELS PER TECHNIK_Elektro_Lernende R"
"6e9370c1-ee56-4876-ad36-958d09023169","ELS SP_ICBP_HEUS R"
"074e6ddc-a62a-49a6-a232-55e634401e5f","ELS TeamManager Metalwork Engineering"
"16ca1827-6572-4a44-8d89-cb0c5b744348","ELS PER ORGANISATION_Worksafety RW"
"399649ad-eb83-4562-bc13-4b5fa4e9a80b","ELS PER TECHNIK_RnD_QUality R"
"85a59a7d-a505-456e-9cf0-6b0d0af2756f","ELS PER VERKAUF_015_KEY SHOT RW"
"a84f5511-b513-48f6-8a1f-141415b4dc11","ELS PER TECHNIK_Labor_26KVP R"
"b2fb72d6-9b32-4c3d-97b7-61222599ed88","ELS PER TECHNIK_Elektro_Organisation R"
"66832f85-04f5-49f9-9791-64a49304f996","ELS PER TECHNIK_Productline R"
"8079b260-5474-4cfb-877a-91202572ddd9","MBI HUG Department Engineering"
"4f3602da-c772-4b2d-9e28-8198dce66020","ELS DepartmentHead Ceramic Customizing & Coating"
"ba6f1b70-6905-4b6b-b5a1-f5dfcfeca7d2","ELS PER ORGANISATION_IT_Lehrling R"
"f22f82fd-6c6d-490b-ad5d-6f0c014583e4","ENS PER DEPT_Management_HUGMT R"
"08e145c9-649c-4cf2-9ff7-b03f0f5a23e6","ELS DepartmentHead Functional Development"
"c811871c-9aa3-4b4d-be13-1ed60b078475","ELS DepartmentHead Project Management"
"29cfd1a5-3b0e-4d89-bcbf-f179c4adbe93","ELS PER ORGANISATION_Abteilungsleiter R"
"07b41986-0f03-4704-9edf-779cfbe8d621","ELS PER TECHNIK_RnD_Benchmarking RW"
"89ef14a8-5c17-493f-b1df-108929897647","MAG Datev Admins"
"4a9968a1-3777-4743-acdb-b0b2f524ac12","ENS Department Mobil"
"e9c3a222-4bae-4411-a5fe-264821535ee8","ELS SP_Abteilungs-Seiten_Verkauf_Internal Sales Page R"
"c5015542-f556-41ea-94de-2a74c7cb7a6b","ELS PER TECHNIK_AFO R"
"01141220-19ee-4346-8e71-f7c6ca4ede48","ELS DepartmentHead IT"
"b812b398-0d60-4235-8a13-3b281fff741f","ELS PER VERKAUF_020_AUFTRAGSEINGANG R"
"bfc23638-7322-4446-9507-bc20a1ffaf71","ELS PER APPLICATION_SSD_AppTools R"
"fb872bd9-2fd2-4194-8abb-6397145dfd3f","ELS PER ORGANISATION_Qualit?tsundUmwelt_Qualit?t R"
"38e6af04-85ba-47a2-b52e-0e920a7ec1da","ELS Function Health & Safety"
"92e64867-55b9-40d4-92d2-428cffd68923","ELS PER APPLICATION_Abacus RW"
"c78a4743-e12c-4367-9fb0-dcfa52a2fc77","ELS Department IT"
"d5a3b92a-47b1-4dab-98c0-dbd0ec7d6636","MBI HUG Department Quality and Operations"
"137ee466-1a94-4dd7-89a0-186e56a913ce","ELS PER ORGANISATION_Dokumentation_docshop R"
"4bdf3e48-0022-4397-bb2e-6774e97a7666","ELS Function Industrial Engineering"
"fb7840f1-ca15-414e-b7f4-f65a0d24eae6","ELS Function Pikett"
"baff24d7-0c3a-486e-a681-8349632e327f","ELS PER APPLICATION_BnR RW"
"332f2e16-c8e0-44f2-a181-77e0c46e6630","ELS Apprentice Global Service Center"
"049d25d3-593e-4c85-b787-f86434687d93","ELS Function HENL"
"c8838ffc-c42c-40fe-9bd4-d59716671bef","ELS PER TECHNIK_Elektro_Messen R"
"0d05b2bd-2e6f-4070-9327-d23a9d1b4e80","ELS OLD Beschichtung Waage"
"ee007914-3864-4cff-bece-fa6a17d73057","ELS PER APPLICATION_SSD_Source R"
"8035e6c6-1538-4ed9-bdd3-e86ed7df0976","Hug Engineering AG"
"349e0f22-b257-4ad9-900a-ff50d325f3b0","ELS PER TRAINING_6_HSE L"
