"id","categoryPath","displayName"
"0af29424-1d9a-4e74-8cbe-75d329e92d07","\Microsoft Edge\Extensions","Blocks external extensions from being installed"
"58828dc9-abf7-4754-b0b3-f62381f3e3eb","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Arabic (U.A.E.)"
"9b2d190d-66e1-4b7a-81ed-fd184ef3a370","\Google\Google Chrome\Printing","Disable Print Preview"
"4be676a9-2dfe-4f4d-a937-0674236fb322","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Fulfulde"
"1160f84e-3ffe-4a87-9859-f61cf8dacf86","\Google\Google Chrome\Deprecated policies","Proxy bypass rules"
"db4d6657-e2f4-4b57-8b87-9b81b9a20320","\Google\Google Chrome","Suppress lookalike domain warnings on domains"
"927ea119-c418-4104-821b-6ad17b712329","\Microsoft Edge","Enable the Designer for Image Editor feature"
"1517caad-7f9b-4906-89be-99336de00e60","\Google\Google Chrome\Deprecated policies","Authentication server whitelist"
"8bf9c7d7-63a0-46da-8622-bbbe21ab9612","\Google\Google Chrome","Do not set window.opener for links targeting _blank"
"a758d6bc-d082-4308-a171-a6370e1a6365","\Microsoft Outlook 2016\Outlook Options\Preferences\Calendar Options\Office.com Sharing Service","Restrict level of calendar details users can publish"
"a2353d49-84cc-4f1b-b5e0-58227bdb2fc8","\Microsoft OneNote 2016\OneNote Options\Versions and Recyle Bin","Days back to keep in version history"
"47b6f758-ecf7-45db-8cd6-4482dfc844be","\Microsoft Office 2016\Global Options\Customize","Show shortcut keys in ScreenTips"
"130540c9-e988-4da5-9a4c-0dd19fd45888","\Microsoft Word 2016\File Tab\Check Accessibility","Stop checking to ensure hyperlink text extension is meaningful if they include extensions"
"a5c7e617-aab0-453d-9012-e3fecdd80758","\Microsoft Word 2016\Word Options\Security\Trust Center","Require that application add-ins are signed by Trusted Publisher"
"9b5ba872-74e8-4ec5-86c9-054909625654","\Microsoft Edge\Manageability","Microsoft Edge management enabled"
"04e92b8d-5575-4af2-9dcf-3814dea70ee4","\Microsoft Excel 2016\Excel Options\Security\Trust Center","Prevent Excel from running XLM macros"
"3af19977-82a6-4f91-b3be-8e1ceab38148","\Google\Google Chrome\Deprecated policies","Default mediastream setting"
"92181f13-0168-4c8a-8a22-66327b569159","\FSLogix\Profile Containers","VHD Locations"
"71d2db1f-fed6-41d0-8c85-95dddbb1b835","\Microsoft Word 2016\Word Options\Security\Trust Center\Trusted Locations","Allow Trusted Locations on the network"
"ad7a049f-0f86-4ee0-9dcc-ac0d39559670","\Microsoft Edge","Controls whether unload event handlers can be disabled."
"5f6bc4b8-1ece-44c6-87c8-e728bd9e0636","\Microsoft Excel 2016\Data Recovery","Do not show data extraction options when opening corrupt workbooks"
"5d049a54-3a14-4654-a825-146890ec55d3","\Microsoft Edge","Extend Adobe Flash content setting to all content (obsolete)"
"491873b5-f9a8-4af3-94be-45376147c95b","\Microsoft Word 2016\Word Options\Advanced","Show measurements in width of characters"
"38c54ffe-b999-43bd-bc9f-a2fd09137ada","\Microsoft Edge - Default Settings (users can override)","Edge Wallet E-Tree Enabled"
"015a2cc0-0f1a-4fa4-9b7b-1d9c44dee3ba","\Microsoft Word 2016\Word Options\Proofing\AutoFormat as you type\Apply as you type","Closing style to letter closings"
"729deeca-c4ca-4ea8-ad98-5818462dde70","\Microsoft Edge\Startup, home page and new tab page","Configure the background types allowed for the new tab page layout"
"dba5f9b3-e959-4c1f-b084-bb564a47623f","\Microsoft Office 2016\Subscription Activation","Do not show ""Manage Account"" link for subscription licenses."
"970e283d-e50a-4a0f-bb3c-10be6b10fa37","\Microsoft Edge - Default Settings (users can override)\Startup, home page and new tab page","Action to take on Microsoft Edge startup"
"800f64f0-d572-4d95-8d96-74b3aabef269","\Microsoft Visio 2016\Visio Options\Security\Trust Center\File Block Settings","Visio 5.0 or earlier Binary Drawings, Templates and Stencils"
"a51e1f60-3321-4890-b4c3-0ecf5bb4da74","\Microsoft Edge","Manage Search Engines"
"1da4ce77-023b-478b-a6fc-67136a4a2dc7","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Wolof"
"6592eb55-c7df-4be7-a529-f21109b46731","\Microsoft Outlook 2016\Outlook Options","Internet and network paths into hyperlinks"
"0307835f-13af-4425-8638-e9fbadddec2a","\Microsoft Word 2016\Collaboration Settings\Co-authoring","Prevent co-authoring on files with macros for Word"
"6072c983-6b61-40c8-b631-97ad73e2d956","\Microsoft Outlook 2016\Account Settings\Exchange","Turn off Hierarchical Address Book search"
"d86e3e84-6544-48ad-89be-4f32dee1762c","\Google\Google Chrome","Enable the Click to Call Feature"
"1833daf9-47ac-4858-805e-e04210231a95","\Microsoft Office 2016\Shared paths","User templates path"
"a249c7bc-f7ad-438b-99e6-7ed630d0b3d5","\Microsoft Outlook 2016\Miscellaneous\PST Settings","Upgrade only the default store"
"a5b0cf6a-7f5e-4cf1-8450-f497a567eb6a","\Microsoft Visio 2016\Miscellaneous","List of managed add-ins"
"174e84df-5c01-4855-bbf6-a25896923b14","\Microsoft Edge","Manage opt-out user experience for Enhanced Security Mode (ESM) in Microsoft Edge"
"bb350457-7cea-4c48-b07a-2e5b7d9974fd","\Google\Google Chrome","Enable ending processes in Task Manager"
"8904a467-1f28-4144-bc6c-6b6cdca7f236","\Microsoft Outlook 2016\Disable Items in User Interface\Predefined","Disable Quick Steps Gallery"
"f2ac971b-e0bf-46b0-bf45-72715e8d9f5e","\Microsoft Excel 2016\Excel Options\Save","Default file format"
"87e79b4b-3a62-4633-a02e-de449c93a576","\Microsoft Office 2016\Contact Card","Display legacy GAL dialog"
"153bf4df-0533-430e-91bf-540dd9bbc5ad","\Google\Google Chrome","Block access to a list of URLs"
"8fbc124d-e3aa-4176-9a62-44843defc02e","\Google\Google Chrome","Enable Site Isolation for specified origins"
"7cec133d-5c40-40a1-9d48-86a7259d0640","\Microsoft Office 2016\Collaboration Settings\Default message text for a review request...","With a simple Web discussions link"
"41b08cb3-2542-409e-ac48-0c06b30bce7a","\Google\Google Chrome - Default Settings (users can override)\Default search provider","Default search provider icon"
"53b5fe96-ca02-4c44-ab18-77311968715d","\Microsoft Edge\Content settings","Block pop-up windows on specific sites"
"d71ecea6-a17a-483b-8c75-3f6cfca1fd6f","\FSLogix\Logging","Services"
"a938e3de-cedb-447b-8601-a49c225c9a28","\Microsoft Edge WebView2","Controls whether unload event handlers can be disabled."
"2cefe33e-f9f8-437f-9977-51ca0d3cce22","\Microsoft Edge - Default Settings (users can override)\Printing","Print headers and footers"
"4444e90f-c67f-42b5-a503-c72e9ad5d08c","\Microsoft Project 2016\Project Options\Schedule\Scheduling options for 'Project1'","Set new tasks to be automatically scheduled"
"bf7d876a-66f1-4154-a9a6-0964eed1c292","\Microsoft Edge","Live captions allowed"
"436312e3-81cb-456b-8379-a78a1b039fe5","\Microsoft Edge","Compose is enabled for writing on the web"
"b1ca023b-9476-4cc5-90d7-5305eab3a0a5","\Microsoft Office 2016\Security Settings\Trust Center\Protected View","Unsafe Location #6"
"256deec7-67ea-4792-9eaa-48ce2b51cb16","\Microsoft Edge","Enable Translate"
"5b5332f7-1d08-4463-a275-4aa1782d55ed","\Google\Google Chrome\Default search provider","Default search provider search URL"
"f2e2646e-83c4-4a98-91a0-029ec8d94b10","\Microsoft Edge WebView2","Allows enabling the feature NewBaseUrlInheritanceBehavior"
"429cf091-ec25-4d2c-8936-e16ee97949b2","\Microsoft Office 2016\Collaboration Settings","Default subject for a review request"
"3fab0206-5eb2-4ccf-bd57-3e408ff9ced9","\Microsoft Project 2016\Project Options\Security\Trust Center","Trusted Location #4"
"33accfa7-2113-4427-aa95-9ec6b334f9be","\Visual Studio\Feedback Settings","Disables send-a-smile's screenshot capability"
"ce282a68-d6a8-4730-a65a-eb32a24199e3","\Google\Google Chrome\Content settings","Allow cookies on these sites"
"8ee58cbd-d16e-4f9b-b09e-3da21e9f6d61","\Microsoft Outlook 2016\Security\Security Form Settings\Attachment Security","Display Level 1 attachments"
"f8fddb83-7681-4b33-aa9c-1f484378b908","\Microsoft Edge","Block access to sensors on specific sites"
"b523a194-64b9-44ef-ba35-77b498fa6bb5","\Microsoft Outlook 2016\Security\Security Form Settings\Attachment Security","Remove file extensions blocked as Level 2"
"9f086029-9d7e-4041-9340-384b20c09696","\Microsoft Visio 2016\Visio Options\Advanced\Display","Text"
"cfac8d21-bb03-41c8-ba06-bd530fea0c60","\Microsoft Visio 2016\Visio Options\Security\Trust Center","Trusted Location #18"
"b61fb274-43d4-40b7-b9cf-a6a2f752aa15","\Microsoft PowerPoint 2016\File Tab\Check Accessibility","Stop checking for merged and split cells"
"f4cf1405-e489-456b-b298-0d086bec9646","\Microsoft Outlook 2016\Outlook Options\Preferences\E-mail Options\Advanced E-mail Options","Disable AutoPreview"
"7c03dd7e-4263-4937-94d5-7a8dfda7176a","\Microsoft Edge\Immersive Reader settings","Enable Picture Dictionary feature within Immersive Reader in Microsoft Edge"
"0cc98815-2ef6-4652-9354-560f7181a741","\Google\Google Chrome - Default Settings (users can override)\Default search provider","Default search provider keyword"
"35f5445d-1a02-4d41-8c4d-3bf427e61657","\Google\Google Chrome\Default search provider","Default search provider new tab page URL"
"11873356-4d96-48f7-881a-aba45e4cbd9d","\Microsoft Word 2016\Word Options\Security\Trust Center\Trusted Locations","Trusted Location #6"
"625a4d96-d6f0-4f51-b824-0765c665948f","\Microsoft PowerPoint 2016\Disable Items in User Interface\Predefined","Hide built in table styles"
"d862a525-7cea-4c2e-ace0-188eed6a64b1","\Google\Google Chrome\Remote access","Configure the required domain names for remote access hosts"
"2cd1912d-fbca-4761-a648-b4bfe4818841","\Microsoft Outlook 2016\Outlook Options\Other","Empty the Deleted Items folder when Outlook closes"
"d52dd05d-2bfd-4e12-ba81-a0a166178faa","\Microsoft Edge","Allow Save page as in Internet Explorer mode"
"b721d458-ca58-409f-89d0-3c42d9150d85","\Microsoft Visio 2016\Visio Options\Security\Trust Center","Set maximum number of trusted documents"
"1ea89b88-ec89-4b03-b1a9-68a61eb3f3f7","\FSLogix\Profile Containers","Delete Local Profile When VHD Should Apply"
"3368fc20-2508-4977-8119-db3e1d13f8bd","\Microsoft Project 2016\Project Options\Calculation\Calculation options for 'Project1'","Updating task status updates resource status"
"ee715c92-6890-42c7-8413-f68ad0067dac","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Georgian"
"8b581d46-416b-43bb-a27b-65ac107815ba","\Microsoft Office 2016\Improved Error Reporting","Stop reporting error messages"
"c544c4a7-b6a8-438d-90b6-897cf744ad0a","\FSLogix\Profile Containers","SID Directory SDDL"
"30dd4d8f-3541-4be4-9091-e13771c3406a","\Microsoft Edge","Specify custom help link"
"933524c3-5ab4-4831-bb8a-b68fba159108","\Microsoft Word 2016\Word Options\Display","Spaces"
"819c5c5d-cc84-45bc-9a4c-f462a0cd6621","\Microsoft PowerPoint 2016\File Tab\Check Accessibility","Stop checking for text color contrast"
"8abdd414-32c3-43e1-afb0-e36a67328fcc","\Windows Subsystem For Linux","Allow the debug shell"
"17f9293f-0c87-4b64-bb8d-5d8e462ae206","\Microsoft OneNote 2016\OneNote Options\Other","Multiplier for background sync interval for notebooks stored on SharePoint"
"8c646680-51cf-4323-9123-e8cc97bfca82","\Microsoft Outlook 2016\Outlook Options\Other\Advanced","Use Unicode format when dragging e-mail message to file system"
"283acb75-644a-4abe-8dcf-bdf7b344cc9f","\Microsoft Edge\Content settings","Allow cookies on specific sites"
"71e88b2d-6574-4709-87b2-c32de84afcf3","\Microsoft Office 2016\Signing","Set default image directory"
"94067d4e-de3a-4cf0-8dc9-177e8669c13f","\Microsoft Office 2016\Security Settings","Check OLE objects"
"4016fbb5-7900-4cf1-9da1-af2aa87a7694","\Microsoft Office 2016\Graph settings","Allow Map Charts to send geographic data to Bing"
"dee95207-c06e-4b5e-b1b7-295af634784a","\Microsoft Edge","Allow Microsoft Edge to block navigations to external protocols in a sandboxed iframe"
"13827b17-7cb4-435b-82c7-c9d52814dbcd","\Microsoft Edge - Default Settings (users can override)","Wallet Donation Enabled"
"414be989-6fdf-4f9c-a3f5-33c01017f21a","\Microsoft Edge","Configure whether a user always has a default profile automatically signed in with their work or school account"
"24b3889d-fc89-4321-a6aa-e216f05f2e6c","\Microsoft Edge","Extend Adobe Flash content setting to all content (obsolete)"
"c3e8e927-0a55-4036-8e63-fd864c432347","\Microsoft Edge","Define a list of protocols that can launch an external application from listed origins without prompting the user"
"fb537653-5f17-4902-8f5a-9ef1fbbe5ad0","\Microsoft Edge - Default Settings (users can override)\TyposquattingChecker settings","Configure Edge TyposquattingChecker"
"3bc6a6ec-9efb-42b7-b1e7-7ae4aa6318c9","\Microsoft Word 2016\File Tab\Check Accessibility","Stop checking whether blank characters are used for formatting"
"3f1866e0-c74a-4105-a13d-5cb0d7ac1595","\Google\Google Chrome","Enables the concept of policy atomic groups"
"670ed8e1-25f4-4c24-b9ea-04b861a4566f","\Microsoft Edge","Enable AutoFill for payment instruments"
"ab02aa51-3cab-45b9-9a40-dd52d49341af","\Google\Google Chrome\Content settings","Block JavaScript on these sites"
"938747eb-fda6-4f2d-9d63-1ed14f912ba5","\Google\Google Chrome\Content settings","Block JavaScript from using JIT on these sites"
"6965d72f-5ee2-4fe5-90d1-ffbb0d51e429","\Microsoft Office 2016\Security Settings\Digital Signatures","Set signature verification level"
"c9aa8a4e-437e-4697-aece-f702c76f525b","\Microsoft Word 2016\Word Options\Proofing\AutoFormat as you type\Replace as you type","Ordinals (1st) with superscript"
"08c17db3-fded-4985-ae96-d7c534732677","\Microsoft Edge\Application Guard settings","Ignore Application Guard site list configuration and browse Edge normally"
"d2514b82-0147-4efb-ad17-ebd261a1a201","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\File Block Settings","PowerPoint 97-2003 presentations, shows, templates and add-in files"
"2b5b00d8-422c-43f8-bd44-d11d75bb3fad","\Google\Google Chrome\Removed policies","Allows the AppCache feature to be re-enabled even if it is off by default."
"8de2092b-6cdd-460f-bb39-751443b3e9c5","\Google\Google Chrome","Allow media autoplay"
"fa015448-98f3-4ed9-839f-13729fbcde20","\Microsoft Outlook 2016\Outlook Options\Other","Sort folders alphabetically"
"915cdbd5-63d0-46a5-b235-f4b7186aa4f0","\Microsoft Project 2016\Project Options\Edit\Edit options for Microsoft Project","Move selection after enter"
"5ef83a93-c7d0-4455-a313-6eac502d49fa","\Microsoft Edge - Default Settings (users can override)\Startup, home page and new tab page","Action to take on startup"
"d535cc81-f71a-4d1b-a87d-0c49387d6a03","\Microsoft Edge","Configure the pixel adjustment between window.open widths sourced from IE mode pages vs. Edge mode pages"
"3d496116-da02-4cfd-8c7c-54eed0612670","\Microsoft Outlook 2016\Account Settings\RSS Feeds","Override published sync interval"
"1695ecc6-5c93-4d12-92c7-4a0ba3724561","\FSLogix\Logging","Network"
"4382071a-c6a7-4ef9-b784-8147bc95916f","\Microsoft Edge","Allow importing of startup page settings"
"c5f66e3a-bb4d-4855-806d-6856d7f61a94","\Microsoft Edge","Block clipboard use on specific sites"
"785ccd7e-51f8-4aec-9a29-95a63cfa75f5","\Microsoft OneNote 2016\OneNote Options\Other","Embedded File Size Limit"
"9e3f9217-2dfa-4a90-8152-86afdf623849","\Google\Google Chrome - Default Settings (users can override)","Enable reporting of usage and crash-related data"
"2853367a-c79d-4554-9cbd-2c427188ee1e","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Bulgarian"
"08e48eeb-5778-4961-8e2e-c66af2d78305","\Microsoft Word 2016\Word Options\Advanced","Set the minimum zoom level for expand / collapse on-object UI"
"a9c3ca11-5567-43b6-9e33-d0e05ac58c22","\Microsoft Edge","Web Select Enabled (obsolete)"
"b478066d-87d2-42f1-a5ad-e2db315f03b1","\Google\Google Chrome\Removed policies","Enable 3DES cipher suites in TLS"
"38f350f1-99c0-4354-9f6c-aaa7ac4cd44e","\Visual Studio\Feedback Settings","Disables send-a-smile's screenshot capability"
"c4cdb542-d5f6-4ced-b46f-b7550ef97f19","\Microsoft Office 2016\File Open/Save dialog box\Places Bar Locations","Places Bar Location 4"
"739eadfb-1f88-4ea5-8650-bbc0da5d1384","\Google\Google Chrome\Printing","Print PostScript Mode"
"2c697713-f106-4c0b-888a-db9880cc8da0","\Google\Google Chrome","Sets managed configuration values to websites to specific origins"
"6ae2d35a-d6dc-4c39-8f81-720ce9eb76b7","\Microsoft Office 2016\What's New","Don’t show the What’s New information for OneNote"
"e4783eb4-bdea-4458-8307-3aa68290891f","\Microsoft Word 2016\Word Options\Display","Object anchors"
"b4b76e9e-8595-41a0-976c-93c8e0ba7efb","\Microsoft Edge - Default Settings (users can override)","Shopping in Microsoft Edge Enabled"
